84172
_ po:div
domicile/S.() po:nom is:mas
dominant/F.() po:nom po:adj
dominion/S.() po:nom is:mas
domptage/S.() po:nom is:mas
dompteur/Fs() po:nom po:adj
donation/S.() po:nom is:fem
dondaine/S.() po:nom is:fem
donnable/S.() po:adj is:epi
donner/a0p+() po:v1_itnq__a
donnerie/S.() po:nom is:fem
donzelle/S.() po:nom is:fem
dopamine/S.() po:nom is:fem
dormance/S.() po:nom is:fem
dosseret/S.() po:nom is:mas
dossière/S.() po:nom is:fem
dotalité/S.() po:nom is:fem
dotation/S.() po:nom is:fem
douanier/F.() po:nom po:adj
doublage/S.() po:nom is:mas
doubleau/X.() po:nom is:mas
doublier/S.() po:nom is:mas
doublure/S.() po:nom is:fem
doucir/f0p+() po:v2__t____a
doudoune/S.() po:nom is:fem
douillet/F+() po:nom po:adj
douter/a0p+() po:v1_i_xq__a
douvelle/S.() po:nom is:fem
douzaine/S.() po:nom is:fem
drageoir/S.() po:nom is:mas
dragline/S.() po:nom is:fem
dragonne/S.() po:nom is:fem
dragster/S.() po:nom is:mas
drainage/S.() po:nom is:mas
draisine/S.() po:nom is:fem
draper/a0p+() po:v1__t_q_zz
draperie/S.() po:nom is:fem
drastiquement/L'D'Q' po:adv
draver/a0p+() po:v1_it___zz
drawback/S.() po:nom is:mas
drayer/a0p+() po:v1__t___zz
drayoire/S.() po:nom is:fem
dressage/S.() po:nom is:mas
dressant/S.() po:nom is:mas
dressing/S.() po:nom is:mas
dressoir/S.() po:nom is:mas
driver/a0p+() po:v1_it___zz
droitier/F.() po:nom po:adj
droiture/S.() po:nom is:fem
drôlerie/S.() po:nom is:fem
droniste/S.() po:nom is:epi
droper/a0p+() po:v1_it___zz
droppage/S.() po:nom is:mas
dualisme/S.() po:nom is:mas
duathlon/S.() po:nom is:mas
duchesse/S.() po:nom is:fem
ducroire/S.() po:adj is:epi
ducroire/S.() po:nom is:mas
dulcinée/S.() po:nom is:fem
dulcitol/S.() po:nom is:mas
duodénum/S.() po:nom is:mas
duologie/S.() po:nom is:fem
duraille/S.() po:adj is:epi
durcir/f0p+() po:v2_it_q__a
durillon/S.() po:nom is:mas
dyadique/S.() po:adj is:epi
dyarchie/S.() po:nom is:fem
dynamiquement/L'D'Q' po:adv
dynamite/S.() po:nom is:fem
dynastie/S.() po:nom is:fem
dysbasie/S.() po:nom is:fem
dyslexie/S.() po:nom is:fem
dyslogie/S.() po:nom is:fem
dysmélie/S.() po:nom is:fem
dysosmie/S.() po:nom is:fem
dystasie/S.() po:nom is:fem
dystocie/S.() po:nom is:fem
dystomie/S.() po:nom is:fem
dystonie/S.() po:nom is:fem
dystopie/S.() po:nom is:fem
ébahir/f0p+() po:v2_it_q__a
ébarbage/S.() po:nom is:mas
ébarboir/S.() po:nom is:mas
ébarbure/S.() po:nom is:fem
ébauchon/S.() po:nom is:mas
ébénacée/S.() po:nom is:fem
ébéniste/S.() po:nom is:epi
ébouer/a0p+() po:v1__t___zz
éboutage/S.() po:nom is:mas
ébrasure/S.() po:nom is:fem
écaler/a0p+() po:v1__t_q_zz
écarteur/S.() po:nom is:mas
écatir/f0p+() po:v2__t____a
ecdysone/S.() po:nom is:fem
échafaud/S.() po:nom is:mas
échalier/S.() po:nom is:mas
échalote/S.() po:nom is:fem
échanson/S.() po:nom is:mas
échantillonneur/Fs() po:nom
échappée/S.() po:nom is:fem
échauffé/F.() po:nom po:adj
échéance/S.() po:nom is:fem
échelier/S.() po:nom is:mas
écheveau/X.() po:nom is:mas
échiffre/S.() po:nom is:epi
échinide/S.() po:nom is:mas
échouage/S.() po:nom is:mas
écimer/a0p+() po:v1__t___zz
éclanche/S.() po:nom is:fem
éclatage/S.() po:nom is:mas
éclogite/S.() po:nom is:fem
éclosion/S.() po:nom is:fem
éclosoir/S.() po:nom is:mas
éclusage/S.() po:nom is:mas
éclusier/F.() po:nom po:adj
écobilan/S.() po:nom is:mas
écobuage/S.() po:nom is:mas
écogeste/S.() po:nom is:mas
écoinçon/S.() po:nom is:mas
écolabel/S.() po:nom is:mas
écolâtre/S.() po:nom is:mas
écologie/S.() po:nom is:fem
écologue/S.() po:nom is:epi
écomusée/S.() po:nom is:mas
économat/S.() po:nom is:mas
économie/S.() po:nom is:fem
écoper/a0p+() po:v1_it___zz
écorçage/S.() po:nom is:mas
écorer/a0p+() po:v1__t___zz
écornage/S.() po:nom is:mas
écornure/S.() po:nom is:fem
écossais/F.() po:nom po:adj
écoumène/S.() po:nom is:mas
écouteur/Fs() po:nom po:adj
écrasage/S.() po:nom is:mas
écraseur/Fs() po:nom po:adj
écrémage/S.() po:nom is:mas
écrêtage/S.() po:nom is:mas
écrêteur/S.() po:nom is:mas
écrier/a0p+() po:v1____p_e_
écriteau/X.() po:nom is:mas
écriture/S.() po:nom is:fem
écuellée/S.() po:nom is:fem
éculer/a0p+() po:v1__t___zz
écumer/a0p+() po:v1_it___zz
écumoire/S.() po:nom is:fem
écurer/a0p+() po:v1__t___zz
écureuil/S.() po:nom is:mas
édénique/S.() po:adj is:epi
édiction/S.() po:nom is:fem
éditable/S.() po:adj is:epi
éditer/a0p+() po:v1__t___zz
éducable/S.() po:adj is:epi
effaçage/S.() po:nom is:mas
effaceur/Fs() po:nom po:adj
effaçure/S.() po:nom is:fem
effanure/S.() po:nom is:fem
effectif/S.() po:nom is:mas
effectivement/L'D'Q' po:adv
efféminé/F.() po:nom po:adj
efficace/S.() po:adj is:epi
effilage/S.() po:nom is:mas
effilure/S.() po:nom is:fem
effluent/S.() po:nom is:mas
effronté/F.() po:nom po:adj
effusion/S.() po:nom is:fem
égalable/S.() po:adj is:epi
égaler/a0p+() po:v1__t___zz
égarer/a0p+() po:v1__t_q_zz
égayer/a0p+() po:v1__t_q_zz
égermage/S.() po:nom is:mas
égotique/S.() po:adj is:epi
égotisme/S.() po:nom is:mas
égotiste/S.() po:nom is:epi
égrégore/S.() po:nom is:mas
égrenage/S.() po:nom is:mas
égreneur/Fs() po:nom po:adj
égrisage/S.() po:nom is:mas
égrotant/F.() po:nom po:adj
égyptien/F+() po:nom po:adj
éjaculat/S.() po:nom is:mas
éjecteur/S.() po:nom is:mas
éjection/S.() po:nom is:fem
élastase/S.() po:nom is:fem
élastine/S.() po:nom is:fem
élastiquement/L'D'Q' po:adv
eldorado/S.() po:nom is:mas
élection/S.() po:nom is:fem
électret/S.() po:nom is:mas
électron/S.() po:nom is:mas
électroportatif/F.() po:adj
électrum/S.() po:nom is:mas
élégance/S.() po:nom is:fem
élégir/f0p+() po:v2_it____a
élever/b0p+() po:v1__tnq__a
élider/a0p+() po:v1__t_q_zz
éligible/S.() po:adj is:epi
élimer/a0p+() po:v1__t___zz
élitaire/S.() po:adj is:epi
élitisme/S.() po:nom is:mas
élitiste/S.() po:adj is:epi
élogieusement/L'D'Q' po:adv
éluder/a0p+() po:v1__t___zz
émaner/a0p.() po:v1_i____zz
embardée/S.() po:nom is:fem
embattre/uA() po:v3__t____a
embauche/S.() po:nom is:fem
embellie/S.() po:nom is:fem
emberlificoteur/Fs() po:nom
embouche/S.() po:nom is:fem
embrasse/S.() po:nom is:fem
embuer/a0p+() po:v1__t_q_zz
embusqué/F.() po:nom po:adj
émeraude/S.() po:nom is:epi
éméritat/S.() po:nom is:mas
émersion/S.() po:nom is:fem
émétique/S.() po:adj is:epi
émétique/S.() po:nom is:mas
émetteur/Fc() po:nom po:adj
émigrant/F.() po:nom po:adj
éminence/S.() po:nom is:fem
émission/S.() po:nom is:fem
émissole/S.() po:nom is:fem
emmanché/F.() po:nom po:adj
emmental/S.() po:nom is:mas
émondage/S.() po:nom is:mas
émondoir/S.() po:nom is:mas
émottage/S.() po:nom is:mas
émouchet/S.() po:nom is:mas
émoulage/S.() po:nom is:mas
émouleur/S.() po:nom is:mas
émouvoir/pH() po:v3_it_q__a
empannon/S.() po:nom is:mas
empâtage/S.() po:nom is:mas
empathie/S.() po:nom is:fem
empeigne/S.() po:nom is:fem
empereur/S.() po:nom is:mas
empesage/S.() po:nom is:mas
empilade/S.() po:nom is:fem
empilage/S.() po:nom is:mas
empiriquement/L'D'Q' po:adv
emplâtre/S.() po:nom is:mas
emplette/S.() po:nom is:fem
emplir/f0p+() po:v2_it_q__a
emporium/I.() po:nom is:mas
empotage/S.() po:nom is:mas
émuler/a0p+() po:v1__t___zz
émulseur/S.() po:nom is:mas
émulsine/S.() po:nom is:fem
émulsion/S.() po:nom is:fem
en/L'D'Q'Q*Qj po:mg po:prep
énarchie/S.() po:nom is:fem
encaisse/S.() po:nom is:fem
encavage/S.() po:nom is:mas
enceinte/S.() po:nom is:fem
encodage/S.() po:nom is:mas
encolure/S.() po:nom is:fem
encombre/S.() po:nom is:mas
encornet/S.() po:nom is:mas
encouble/S.() po:nom is:fem
encourir/iE() po:v3__t_q__a
encrer/a0p+() po:v1_it___zz
enculade/S.() po:nom is:fem
enculage/S.() po:nom is:mas
encuvage/S.() po:nom is:mas
endémiquement/L'D'Q' po:adv
endigage/S.() po:nom is:mas
endogame/S.() po:adj is:epi
endogène/S.() po:adj is:epi
endormir/iJ() po:v3_it_q__a
endymion/S.() po:nom is:mas
énergiquement/L'D'Q' po:adv
enfantinement/L'D'Q' po:adv
enfilade/S.() po:nom is:fem
enfilage/S.() po:nom is:mas
enfler/a0p+() po:v1_it_q_zz
enfumade/S.() po:nom is:fem
enfumage/S.() po:nom is:mas
enfûtage/S.() po:nom is:mas
engeance/S.() po:nom is:fem
engelure/S.() po:nom is:fem
engluage/S.() po:nom is:mas
engobage/S.() po:nom is:mas
engramme/S.() po:nom is:mas
enjambée/S.() po:nom is:fem
enjôleur/Fs() po:nom po:adj
enlaçure/S.() po:nom is:fem
enlevage/S.() po:nom is:mas
enleveur/Fs() po:nom po:adj
enlevure/S.() po:nom is:fem
enlier/a0p+() po:v1__t___zz
ennoyage/S.() po:nom is:mas
ennuyeusement/L'D'Q' po:adv
énormité/S.() po:nom is:fem
énostose/S.() po:nom is:fem
énouer/a0p+() po:v1__t___zz
enquérir/iM() po:v3____p_e_
enrayage/S.() po:nom is:mas
enrayoir/S.() po:nom is:mas
enrayure/S.() po:nom is:fem
enrobage/S.() po:nom is:mas
enrôleur/S.() po:nom is:mas
enseigne/S.() po:nom is:epi
ensemble/S.() po:nom is:mas
ensilage/S.() po:nom is:mas
ensouple/S.() po:nom is:fem
ensuivre/xR() po:v3____p_e_
entaille/S.() po:nom is:fem
entendre/tA() po:v3_itnq__a
entérite/S.() po:nom is:fem
entôlage/S.() po:nom is:mas
entolome/S.() po:nom is:mas
entracte/S.() po:nom is:mas
entraide/S.() po:nom is:fem
entravon/S.() po:nom is:mas
entrefer/S.() po:nom is:mas
entrepôt/S.() po:nom is:mas
entrepreneurial/W.() po:adj
entrer/a0p+() po:v1_it____a
entresol/S.() po:nom is:mas
entre-temps/L'D'Q'Q* po:adv
entrevue/S.() po:nom is:fem
entrisme/S.() po:nom is:mas
entropie/S.() po:nom is:fem
entroque/S.() po:nom is:mas
énurésie/S.() po:nom is:fem
enviable/S.() po:adj is:epi
envidage/S.() po:nom is:mas
envier/a0p+() po:v1__t___zz
environnemental/W.() po:adj
enzootie/S.() po:nom is:fem
éolipyle/S.() po:nom is:mas
épaler/a0p+() po:v1__t___zz
épandage/S.() po:nom is:mas
éparchie/S.() po:nom is:fem
épareuse/S.() po:nom is:fem
épater/a0p+() po:v1__t_q_zz
épaulard/S.() po:nom is:mas
épaviste/S.() po:nom is:epi
épeautre/S.() po:nom is:mas
épeler/d0p+() po:v1_it_q_zz
épendyme/S.() po:nom is:mas
épervier/S.() po:nom is:mas
éphélide/S.() po:nom is:fem
éphémère/S.() po:adj is:epi
éphémère/S.() po:nom is:mas
éphésien/F+() po:nom po:adj
épiaison/S.() po:nom is:fem
épicarde/S.() po:nom is:mas
épicarpe/S.() po:nom is:mas
épicer/a0p+() po:v1_it____a
épicerie/S.() po:nom is:fem
épiclèse/S.() po:nom is:fem
épicrâne/S.() po:nom is:mas
épicycle/S.() po:nom is:mas
épidémie/S.() po:nom is:fem
épiderme/S.() po:nom is:mas
épigénie/S.() po:nom is:fem
épiler/a0p+() po:v1__t_q_zz
épilogue/S.() po:nom is:mas
épimérie/S.() po:nom is:fem
épinçage/S.() po:nom is:mas
épiner/a0p+() po:v1__t___zz
épinette/S.() po:nom is:fem
épinière/S.() po:adj is:fem
épinoche/S.() po:nom is:fem
épiphane/S.() po:adj is:epi
épiphyse/S.() po:nom is:fem
épiphyte/S.() po:adj is:epi
épiploon/S.() po:nom is:mas
épiscope/S.() po:nom is:mas
épissage/S.() po:nom is:mas
épissoir/S.() po:nom is:mas
épissure/S.() po:nom is:fem
épistémè/S.() po:nom is:fem
épistyle/S.() po:nom is:mas
épitaphe/S.() po:nom is:fem
épitaxie/S.() po:nom is:fem
épitexte/S.() po:nom is:mas
épithème/S.() po:nom is:mas
épithète/S.() po:adj is:epi
épithète/S.() po:nom is:fem
éponymie/S.() po:nom is:fem
épouseur/S.() po:nom is:mas
épreinte/S.() po:nom is:fem
éprendre/tG() po:v3____p_e_
epsomite/S.() po:nom is:fem
épucer/a0p+() po:v1__t_q_zz
épulpeur/S.() po:nom is:mas
épurer/a0p+() po:v1__t_q_zz
équanime/S.() po:adj is:epi
équateur/S.() po:nom is:mas
équation/S.() po:nom is:fem
équestre/S.() po:adj is:epi
équinoxe/S.() po:nom is:mas
équipage/S.() po:nom is:mas
équitablement/L'D'Q' po:adv
équivalemment/L'D'Q' po:adv
éraflure/S.() po:nom is:fem
érathème/S.() po:nom is:mas
érayer/a0p+() po:v1__t___zz
érectile/S.() po:adj is:epi
érection/S.() po:nom is:fem
érepsine/S.() po:nom is:fem
ergonome/S.() po:nom is:epi
ergotage/S.() po:nom is:mas
ergoteur/Fs() po:nom po:adj
ergotine/S.() po:nom is:fem
éricacée/S.() po:adj is:epi
éricacée/S.() po:nom is:fem
ériger/a0p+() po:v1__t_q_zz
érigéron/S.() po:nom is:mas
éristale/S.() po:nom is:epi
ermitage/S.() po:nom is:mas
éroder/a0p+() po:v1__t_q_zz
érotique/S.() po:adj is:epi
érotisme/S.() po:nom is:mas
erratiquement/L'D'Q' po:adv
errement/S.() po:nom is:mas
érucique/S.() po:adj is:epi
éruption/S.() po:nom is:fem
érythème/S.() po:nom is:mas
esbroufe/S.() po:nom is:epi
escabeau/X.() po:nom is:mas
escadron/S.() po:nom is:mas
escalade/S.() po:nom is:fem
escalier/S.() po:nom is:mas
escalope/S.() po:nom is:fem
escapade/S.() po:nom is:fem
escarbot/S.() po:nom is:mas
escargot/S.() po:nom is:mas
escarole/S.() po:nom is:fem
escarpin/S.() po:nom is:mas
escher/a0p+() po:v1__t___zz
esclavon/F+() po:nom po:adj
escompte/S.() po:nom is:mas
escouade/S.() po:nom is:fem
esculape/S.() po:nom is:mas
esculine/S.() po:nom is:fem
esgourde/S.() po:nom is:fem
espaceur/S.() po:nom is:mas
espagnol/F.() po:nom po:adj
espalier/S.() po:nom is:mas
esparcet/S.() po:nom is:mas
esponton/S.() po:nom is:mas
espresso/S.() po:nom is:mas
esquarre/S.() po:nom is:fem
esquille/S.() po:nom is:fem
esquimau/X.() po:adj is:epi
esquimau/X.() po:nom is:mas
esquisse/S.() po:nom is:fem
essayage/S.() po:nom is:mas
essénien/F+() po:nom po:adj
essorage/S.() po:nom is:mas
essuyage/S.() po:nom is:mas
estacade/S.() po:nom is:fem
estafier/S.() po:nom is:mas
estagnon/S.() po:nom is:mas
estancia/S.() po:nom is:fem
estérase/S.() po:nom is:fem
esterlin/S.() po:nom is:mas
esthésie/S.() po:nom is:fem
estivage/S.() po:nom is:mas
estocade/S.() po:nom is:fem
estonien/F+() po:nom po:adj
estragon/S.() po:nom is:mas
estuaire/S.() po:nom is:mas
étager/a0p+() po:v1__t_q_zz
étagiste/S.() po:nom is:mas
étaler/a0p+() po:v1_it_q_zz
étaleuse/S.() po:nom is:fem
étambrai/S.() po:nom is:mas
étamer/a0p+() po:v1__t___zz
étampage/S.() po:nom is:mas
étampure/S.() po:nom is:fem
étatique/S.() po:adj is:epi
étatisme/S.() po:nom is:mas
étatiste/S.() po:adj is:epi
étayer/a0p+() po:v1_it_x__a
éteindre/wB() po:v3_it_q__a
étendage/S.() po:nom is:mas
étendard/S.() po:nom is:mas
étendoir/S.() po:nom is:mas
éternellement/L'D'Q' po:adv
éternité/S.() po:nom is:fem
étêter/a0p+() po:v1__t___zz
éthicien/F+() po:nom po:adj
ethmoïde/S.() po:nom is:mas
ethnique/S.() po:adj is:epi
ethno-religieur/Fs() po:adj
éthylène/S.() po:nom is:mas
étirable/S.() po:adj is:epi
étirer/a0p+() po:v1__t_q_zz
étranger/F.() po:nom po:adj
étreinte/S.() po:nom is:fem
étripade/S.() po:nom is:fem
étripage/S.() po:nom is:mas
étudiant/F.() po:nom po:adj
étuver/a0p+() po:v1__t___zz
étuviste/S.() po:nom is:epi
eucologe/S.() po:nom is:mas
eugénate/S.() po:nom is:mas
euménide/S.() po:nom is:fem
euphonie/S.() po:nom is:fem
euphorbe/S.() po:nom is:fem
euphorie/S.() po:nom is:fem
euprocte/S.() po:nom is:mas
eurasien/F+() po:nom po:adj
eurélien/F+() po:nom po:adj
eurocent/S.() po:nom is:mas
européen/F+() po:nom po:adj
europium/S.() po:nom is:mas
eustache/S.() po:nom is:mas
eustasie/S.() po:nom is:fem
euthymie/S.() po:nom is:fem
eutrophe/S.() po:adj is:epi
évader/a0p+() po:v1____p_e_
évangile/S.() po:nom is:mas
évaser/a0p+() po:v1__t_q_zz
évection/S.() po:nom is:fem
éveinage/S.() po:nom is:mas
éventail/S.() po:nom is:mas
évergète/S.() po:nom is:epi
éversion/S.() po:nom is:fem
éviction/S.() po:nom is:fem
évidence/S.() po:nom is:fem
évider/a0p+() po:v1__t___zz
évitable/S.() po:adj is:epi
éviter/a0p+() po:v1_it____a
évocable/S.() po:adj is:epi
évulsion/S.() po:nom is:fem
ex/Q' po:loc.adv po:loc.adj
exacteur/S.() po:nom is:mas
exaction/S.() po:nom is:fem
exaoctet/S.() po:nom is:mas
exarchat/S.() po:nom is:mas
excédent/S.() po:nom is:mas
excessivement/L'D'Q' po:adv
excision/S.() po:nom is:fem
excitant/S.() po:nom is:mas
exclusif/F.() po:nom po:adj
exclusivement/L'D'Q' po:adv
exécrablement/L'D'Q' po:adv
exécutif/S.() po:nom is:mas
exemplum/I.() po:nom is:mas
exercice/S.() po:nom is:mas
exigence/S.() po:nom is:fem
exiger/a0p+() po:v1_itx___a
exigible/S.() po:adj is:epi
exiguïté/S.() po:nom is:fem
exiler/a0p+() po:v1__t_q_zz
existant/F.() po:nom po:adj
exocarpe/S.() po:nom is:mas
exocrine/S.() po:nom is:fem
exoderme/S.() po:nom is:mas
exogamie/S.() po:nom is:fem
exonymie/S.() po:nom is:fem
exorable/S.() po:adj is:epi
exosmose/S.() po:nom is:fem
exostose/S.() po:nom is:fem
exoterre/S.() po:nom is:fem
exotique/S.() po:adj is:epi
exotisme/S.() po:nom is:mas
expérimentateur/Fc() po:nom
expiable/S.() po:adj is:epi
expier/a0p+() po:v1__t_q_zz
explicitement/L'D'Q' po:adv
explosif/S.() po:nom is:mas
expresse/S.() po:adj is:fem
expresso/S.() po:nom is:mas
exsangue/S.() po:adj is:epi
extatiquement/L'D'Q' po:adv
extensivement/L'D'Q' po:adv
externat/S.() po:nom is:mas
extimité/S.() po:nom is:fem
extraire/wL() po:v3_itxq__a
extranet/S.() po:nom is:mas
extra-sensoriel/F+() po:adj
extremum/I.() po:nom is:mas
extrorse/S.() po:adj is:epi
exutoire/S.() po:nom is:mas
eyeliner/S.() po:nom is:mas
fabrique/S.() po:nom is:fem
fabuleusement/L'D'Q' po:adv
façadier/F.() po:nom po:adj
fâcher/a0p+() po:v1__t_q_zz
fâcherie/S.() po:nom is:fem
facilité/S.() po:nom is:fem
factieux/W.() po:nom po:adj
factotum/S.() po:nom is:epi
factuellement/L'D'Q' po:adv
fagotage/S.() po:nom is:mas
fagotier/S.() po:nom is:mas
faignant/F.() po:nom po:adj
faillite/S.() po:nom is:fem
fainéant/F.() po:nom po:adj
faisable/S.() po:adj is:epi
faisceau/X.() po:nom is:mas
falourde/S.() po:nom is:fem
falsetto/S.() po:nom is:mas
familialement/L'D'Q' po:adv
familièrement/L'D'Q' po:adv
fanaison/S.() po:nom is:fem
fanatiquement/L'D'Q' po:adv
fan-club/S.() po:nom is:mas
fandango/S.() po:nom is:mas
fanfaron/F+() po:nom po:adj
fantasia/S.() po:nom is:fem
fantasme/S.() po:nom is:mas
fantasquement/L'D'Q' po:adv
farcir/f0p+() po:v2__t_q__a
farder/a0p+() po:v1_it_q_zz
farfadet/S.() po:nom is:mas
farfalle/S.() po:nom is:fem
faribole/S.() po:nom is:fem
farinage/S.() po:nom is:mas
farlouse/S.() po:nom is:fem
farnésol/S.() po:nom is:mas
farouche/S.() po:adj is:epi
farter/a0p+() po:v1__t___zz
fascisme/S.() po:nom is:mas
fastoche/S.() po:adj is:epi
fastueusement/L'D'Q' po:adv
fatalité/S.() po:nom is:fem
fatidiquement/L'D'Q' po:adv
fatrasie/S.() po:nom is:fem
faubourg/S.() po:nom is:mas
fauchage/S.() po:nom is:mas
fauchard/S.() po:nom is:mas
faucille/S.() po:nom is:fem
faunique/S.() po:adj is:epi
fausseté/S.() po:nom is:fem
fauter/a0p.() po:v1_i____zz
fauteuil/S.() po:nom is:mas
fauverie/S.() po:nom is:fem
fauvette/S.() po:nom is:fem
fauvisme/S.() po:nom is:mas
faux-cul/S.() po:nom is:epi
faverole/S.() po:nom is:fem
favorablement/L'D'Q' po:adv
favorite/S.() po:adj is:epi
favorite/S.() po:nom is:fem
fayalite/S.() po:nom is:fem
fayotage/S.() po:nom is:mas
fécalome/S.() po:nom is:mas
féculent/S.() po:nom is:mas
féculier/F.() po:nom po:adj
féerique/S.() po:adj is:epi
feignant/F.() po:nom po:adj
feijoada/S.() po:nom is:fem
feintise/S.() po:nom is:fem
félicité/S.() po:nom is:fem
félinité/S.() po:nom is:fem
fellagha/S.() po:nom is:mas
felouque/S.() po:nom is:fem
féminité/S.() po:nom is:fem
fenaison/S.() po:nom is:fem
fendille/S.() po:nom is:fem
fentanyl/S.() po:nom is:mas
fenugrec/S.() po:nom is:mas
ferler/a0p+() po:v1__t___zz
fermer/a0p+() po:v1_itnq__a
fermette/S.() po:nom is:fem
férocité/S.() po:nom is:fem
ferrer/a0p+() po:v1__t___zz
ferrière/S.() po:nom is:fem
ferrique/S.() po:adj is:epi
ferro-magnésien/F+() po:adj
fesser/a0p+() po:v1__t___zz
festival/S.() po:nom is:mas
fétidité/S.() po:nom is:fem
feudiste/S.() po:nom is:epi
feuillet/S.() po:nom is:mas
feuler/a0p.() po:v1_i____zz
feutrage/S.() po:nom is:mas
feutrier/F.() po:nom po:adj
feutrine/S.() po:nom is:fem
féverole/S.() po:nom is:fem
fibranne/S.() po:nom is:fem
fibrer/a0p+() po:v1__t___zz
fibrille/S.() po:nom is:fem
fibroïne/S.() po:nom is:fem
ficelage/S.() po:nom is:mas
ficher/a0p+() po:v1__t_q_zz
fichiste/S.() po:nom is:epi
fidéisme/S.() po:nom is:mas
fidéiste/S.() po:nom is:epi
fidélité/S.() po:nom is:fem
fielleusement/L'D'Q' po:adv
fiévreusement/L'D'Q' po:adv
fiévreux/W.() po:nom po:adj
fifrelin/S.() po:nom is:mas
figement/S.() po:nom is:mas
figuerie/S.() po:nom is:fem
figuline/S.() po:nom is:fem
figurine/S.() po:nom is:fem
filament/S.() po:nom is:mas
filandre/S.() po:nom is:fem
filateur/S.() po:nom is:mas
filature/S.() po:nom is:fem
filetage/S.() po:nom is:mas
fileyeur/S.() po:nom is:mas
fillasse/S.() po:nom is:fem
fillette/S.() po:nom is:fem
filmer/a0p+() po:v1_it___zz
filmique/S.() po:adj is:epi
filtrage/S.() po:nom is:mas
finalité/S.() po:nom is:fem
finition/S.() po:nom is:fem
finitude/S.() po:nom is:fem
fin'amor/S.() po:nom is:epi
firmware/S.() po:nom is:mas
fish-eye/S.() po:nom is:mas
fissible/S.() po:adj is:epi
fixateur/S.() po:nom is:mas
fixation/S.() po:nom is:fem
flabelle/S.() po:nom is:fem
flaccide/S.() po:adj is:epi
flagelle/S.() po:nom is:mas
flaireur/Fs() po:nom po:adj
flambage/S.() po:nom is:mas
flambard/S.() po:nom is:mas
flambart/S.() po:nom is:mas
flambeau/X.() po:nom is:mas
flamenco/S.() po:nom is:mas
flamiche/S.() po:nom is:fem
flanchet/S.() po:nom is:mas
flandrin/S.() po:nom is:mas
flanelle/S.() po:nom is:fem
flâner/a0p.() po:v1_i____zz
flânerie/S.() po:nom is:fem
flashage/S.() po:nom is:mas
flatteur/Fs() po:nom po:adj
flatteusement/L'D'Q' po:adv
fléchage/S.() po:nom is:mas
flemmard/F.() po:nom po:adj
fleurage/S.() po:nom is:mas
flexible/S.() po:adj is:epi
flibuste/S.() po:nom is:fem
flonflon/S.() po:nom is:mas
florence/S.() po:nom is:epi
floridée/S.() po:nom is:fem
flottage/S.() po:nom is:mas
flottard/S.() po:nom is:mas
flotteur/S.() po:nom is:mas
flouer/a0p+() po:v1__t___zz
floutage/S.() po:nom is:mas
fluber/a0p.() po:v1_i____zz
fluidité/S.() po:nom is:fem
fluorine/S.() po:nom is:fem
fluorite/S.() po:nom is:fem
fluorose/S.() po:nom is:fem
fluorure/S.() po:nom is:mas
flûter/a0p+() po:v1_it___zz
flûtiste/S.() po:nom is:epi
fluxer/a0p+() po:v1__t___zz
focaccia/S.() po:nom is:fem
foëner/a0p+() po:v1_it___zz
foéner/c0p+() po:v1_it___zz
fœticide/S.() po:nom is:mas
foirer/a0p.() po:v1_i____zz
foirolle/S.() po:nom is:fem
foliaire/S.() po:adj is:epi
folingue/S.() po:adj is:epi
folklore/S.() po:nom is:mas
folksong/S.() po:nom is:mas
foncer/a0p+() po:v1_it____a
foncteur/S.() po:nom is:mas
fonction/S.() po:nom is:fem
fonder/a0p+() po:v1_it_q_zz
fonderie/S.() po:nom is:fem
fongible/S.() po:adj is:epi
fongique/S.() po:adj is:epi
fongoïde/S.() po:adj is:epi
fontaine/S.() po:nom is:fem
fontange/S.() po:nom is:fem
football/S.() po:nom is:mas
forcer/a0p+() po:v1_it_q__a
forcerie/S.() po:nom is:fem
forcir/f0p.() po:v2_i_____a
forclore/rD() po:v3__t____a
fordisme/S.() po:nom is:mas
fordiste/S.() po:adj is:epi
forfaire/wF() po:v3_itn___a
forgeage/S.() po:nom is:mas
forger/a0p+() po:v1_it_q_zz
forgerie/S.() po:nom is:fem
forker/a0p+() po:v1_it____a
formable/S.() po:adj is:epi
former/a0p+() po:v1_itnq__a
formeret/S.() po:nom is:mas
formiate/S.() po:nom is:mas
formique/S.() po:adj is:epi
formiste/S.() po:nom is:epi
formosan/F.() po:nom po:adj
fortiche/S.() po:adj is:epi
fortuité/S.() po:nom is:fem
fossette/S.() po:nom is:fem
fouacier/S.() po:nom is:mas
fouaille/S.() po:nom is:fem
fouder/a0p+() po:v1__t___zz
foufoune/S.() po:nom is:fem
fougasse/S.() po:nom is:fem
fouger/a0p.() po:v1_i____zz
fougueusement/L'D'Q' po:adv
fouler/a0p+() po:v1__t_q_zz
foulerie/S.() po:nom is:fem
fourbure/S.() po:nom is:fem
fourchée/S.() po:nom is:fem
fourchet/S.() po:nom is:mas
fourchon/S.() po:nom is:mas
fourneau/X.() po:nom is:mas
fourrage/S.() po:nom is:mas
fourreau/X.() po:nom is:mas
fourrure/S.() po:nom is:fem
foutaise/S.() po:nom is:fem
foutredieu/L'D'Q' po:interj
fractale/S.() po:nom is:fem
fractile/S.() po:nom is:mas
fraction/S.() po:nom is:fem
fracture/S.() po:nom is:fem
